PostId,PostUrl,PostEngagement,Platform,ChannelID,ChannelName,ChannelUid,ChannelUrl,ChannelEngagement,post_body_text,GoogleAudioText,VoskAudioText,EmbeddedContentText,published_at,post_data,post_media_urls,LikesCount,SharesCount,CommentsCount,ViewsCount,post_media_file,embedded_post_text,search_data
461687403,https://twitter.com/GeorgiaPower/status/1902053926972830159,,Twitter,10618580,Georgia Power,blank_for_now,blank_for_now,"{""follower_count"":71565,""following_count"":1072,""like_count"":null,""post_count"":34867,""views_count"":null,""comment_count"":null,""share_count"":null}","We had the amazing opportunity this month to partner with the Atlanta Community Food Bank @ACFB  for the 2025 Hunger Walk/ Run! We are proud to be A Citizen Wherever We Serve, and this event was a perfect opportunity to do just that.

At the Hunger Walk / Run, we helped participants and community members sign up for our income-qualified discount, connect with resources to help manage their power bills, and answered questions. Plus, we cheered everyone on during the walk/run!

Danny, our Manager of Energy Assistance, says, ""We value our customers and want to make sure they know all the options available to them in times of need. Our team is dedicated to providing the necessary resources.”

Adam, our Director of Operations, has been on the ACFB board for five years and is passionate about their mission. ""Seeing the incredible work ACFB does to fight food insecurity, especially for kids, has been truly inspiring. Georgia Power and the Georgia Power Foundation are proud to support such an essential organization.""

Want to learn more about how we help our customers with utility assistance? Check out https://t.co/asskmrNCwi.", ,no longer populated,,2025-03-18T17:46:09.000Z,post data removed,,10,1,0,721,,
458614636,https://web.facebook.com/FeedingAmerica/posts/pfbid0qe6aAzLKqhfDRNXVRxkVorLZWHsw4fsaKT8Acumu8Ao9eqwgNYS5CXFmP4PTz6Vdl,,Facebook,29697112,Feeding America,blank_for_now,blank_for_now,"{""follower_count"":643000,""following_count"":null,""like_count"":617678,""post_count"":null,""views_count"":null,""comment_count"":null,""share_count"":null}","At Feeding America, we believe everyone deserves access to nourishing food. Hunger impacts 47 million people in the U.S., but by focusing on those disproportionately affected—including women—we can help ensure everyone has the food they need to thrive.

Because of this, powerful women leaders have been stepping up and playing a vital role in building stronger, more resilient communities. Through their strength, vision, and dedication, they are not only ensuring that nutritious food reaches those who need it most but also creating lasting solutions to empower communities.

Their compassion, leadership, and unwavering commitment are helping shape a nation where food insecurity is no longer a barrier to opportunity. Join us in celebrating their hard work this #WomensHistoryMonth—and all year long!

Atlanta Community Food Bank | Feeding San Diego", ,no longer populated,,2025-03-13T20:05:17.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSG9kSHpjPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--8742dddb3286ffbe4cb7da1404d96a970e1fa908/post-29697112-458614636-thumbnail,35,3,1,0,,
455576413,https://twitter.com/GwinnettGov/status/1898871460556390420,,Twitter,19191895,Gwinnett County,blank_for_now,blank_for_now,"{""follower_count"":5028,""following_count"":44,""like_count"":383,""post_count"":6141,""views_count"":43298,""comment_count"":null,""share_count"":null}","Are you or someone in your community in need of food? We’ve teamed up with the Atlanta Community Food Bank for a free drive-thru food distribution. Stop by Rock Springs Park on Tuesday, March 11 from 3:00pm until supplies run out. https://t.co/g5nSwdBqkL", ,no longer populated,,2025-03-09T23:00:10.000Z,post data removed,,4,0,1,156,,
455497649,https://www.youtube.com/watch?v=pw0kBKhGWa0,,YouTube,7167,11Alive,blank_for_now,blank_for_now,"{""follower_count"":2440000,""following_count"":0,""like_count"":5914116,""post_count"":122713,""views_count"":1468017536,""comment_count"":2024631,""share_count"":0}",The Atlanta Community Food Bank hosted the 41st annual Hunger Walk Run on Sunday to fight food insecurity in metro Atlanta., ,no longer populated,,2025-03-09T22:18:29.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCR09ZeFRZPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--ee888c1ca57d92226e45c7a6b5b4107ab765e7bf/post-7167-455497649-thumbnail,2,0,0,289,,
455635315,https://www.facebook.com/11Alive/posts/pfbid02wV5hkfw6sSoVnqTGUFUb4qnUQpXUHkajKLb5k8UcBPbRFZguhbARTCSA7gafigPVl,,Facebook,16547456,11Alive,blank_for_now,blank_for_now,"{""follower_count"":2041626,""following_count"":0,""like_count"":8213,""post_count"":47,""views_count"":0,""comment_count"":2067,""share_count"":406}",The Atlanta Community Food Bank will host the 41st annual Hunger Walk Run on March 9 to fight food insecurity in metro Atlanta., ,no longer populated,,2025-03-09T13:00:03.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQ1QzeVRZPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--71cee10832dad0eb9132361e189bac21632d19d2/post-16547456-455635315-thumbnail,13,5,4,0,,
454611502,https://www.facebook.com/11Alive/posts/pfbid02pGNQeQe5fKgiJuRoX5mAawf6SLp6hRCKdRw6MTrQtMnzQscmdPtMdpHwMtL8ArEql,,Facebook,16547456,11Alive,blank_for_now,blank_for_now,"{""follower_count"":2041626,""following_count"":0,""like_count"":8213,""post_count"":47,""views_count"":0,""comment_count"":2067,""share_count"":406}",The Atlanta Community Food Bank will host the 41st annual Hunger Walk Run on March 9 to fight food insecurity in metro Atlanta., ,no longer populated,,2025-03-08T12:00:01.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTnVZckRZPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--937fc2ec6b5dbd24057adb7aca90cb41c83fb0b5/post-16547456-454611502-thumbnail,33,2,0,0,,
453602054,https://twitter.com/11AliveNews/status/1897821011363369229,,Twitter,6809639,11Alive News,blank_for_now,blank_for_now,"{""follower_count"":440392,""following_count"":2617,""like_count"":null,""post_count"":501584,""views_count"":null,""comment_count"":null,""share_count"":null}",Atlanta Community Food Bank's 41st annual Hunger Walk Run set for March 9 https://t.co/qaq9GrxAYM, ,no longer populated,,2025-03-07T01:26:03.000Z,post data removed,,4,1,0,1208,,
453475345,https://www.instagram.com/reel/DG3crl0piJa/,,InstagramDirect,29017048,Atlanta Community Food Bank,blank_for_now,blank_for_now,"{""follower_count"":13024,""following_count"":443,""like_count"":7240,""post_count"":2115,""views_count"":143392,""comment_count"":329,""share_count"":0}","🎉🎉 Join Majic 107.5/97.5 for the 41st Anniversary of the Atlanta Community Food Bank’s Hunger Walk Run!! — A 5k Walk and “Fun Run” 🏃🏾🚶🏾 — that unites the community to raise awareness and critical funds for local hunger relief.

Whether you choose to walk or run, in person or virtually, join thousands of participants coming together to support our neighbors in need! 👟

Register and join Team Radio One Atlanta!

📅 Sunday, March 9th
🕛 Noon to 4pm
📍 At the Home Depot Back Yard

👉🏾 Take the next step to end hunger. Register today at 🔗 WWW.HUNGERWALKRUN.ORG

#HWR2025
#HungerWalk2025
#AtlFoodBank
@acfb"," I'm getting ready this Sunday. The Atlanta Community Food Bank, Hunger Walk, and Fun Run is going down. Home Depot Backyard, noon until 4 p.m. Join my team, Radio One Atlanta right now at HungerWalkerRun.com. I'll see you on Sunday.",no longer populated,,2025-03-06T17:32:54.000Z,post data removed,,22,0,0,421,,
452487675,https://www.facebook.com/SenatorWarnock/posts/pfbid02Pnxv2dRx8FiPWekZ4FMnVPdgHfBY5qkME1cRHQ2GyyuTgBQfQY1gdxkEU277K27Nl,,Facebook,4885179,Senator Reverend Raphael Warnock,blank_for_now,blank_for_now,"{""follower_count"":21000,""following_count"":0,""like_count"":18649,""post_count"":1,""views_count"":0,""comment_count"":null,""share_count"":null}","The Atlanta Community Food Bank provides a critical service to thousands of Georgians every year, doing their best to ensure no one goes hungry. I’ll always support their efforts to keep communities safe and healthy. Thanks for coming by!", ,no longer populated,,2025-03-05T16:41:03.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQmhHY1RZPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--188f312b3492832cb10b0a46ab3a56a070507ab7/post-4885179-452487675-thumbnail,127,8,11,0,,
457262229,https://bsky.app/profile/warnock.senate.gov/post/3ljng7semnc2u,,Bluesky,32763462,Senator Reverend Raphael Warnock,blank_for_now,blank_for_now,"{""follower_count"":7729,""following_count"":51,""like_count"":null,""post_count"":36,""views_count"":null,""comment_count"":null,""share_count"":null}","The Atlanta Community Food Bank provides a critical service to thousands of Georgians every year, doing their best to ensure no one goes hungry. I’ll always support their efforts to keep communities safe and healthy. Thanks for coming by!", ,no longer populated,,2025-03-05T16:40:19.898Z,post data removed,,47,5,1,0,,
