PostId,PostUrl,PostEngagement,Platform,ChannelID,ChannelName,ChannelUid,ChannelUrl,ChannelEngagement,post_body_text,GoogleAudioText,VoskAudioText,EmbeddedContentText,published_at,post_data,post_media_urls,LikesCount,SharesCount,CommentsCount,ViewsCount,post_media_file,embedded_post_text,search_data
243781044,https://twitter.com/ajc/status/1797258378449719601,,Twitter,7010773,Atlanta Journal-Constitution,blank_for_now,blank_for_now,"{""follower_count"":1083244,""following_count"":49006,""like_count"":null,""post_count"":369074,""views_count"":null,""comment_count"":null,""share_count"":null}",Atlanta United vs. Charlotte still scheduled to be played https://t.co/MWlmA3Dcn5, ,no longer populated,,2024-06-02T13:26:03.000Z,post data removed,,4,0,0,5426,,
243987059,https://twitter.com/AJCsports/status/1797255859451429294,,Twitter,19189802,AJC Sports,blank_for_now,blank_for_now,"{""follower_count"":30419,""following_count"":6351,""like_count"":10286,""post_count"":119357,""views_count"":5993075,""comment_count"":786,""share_count"":13829}",Atlanta United vs. Charlotte still scheduled to be played https://t.co/6ZMKXeAbkP, ,no longer populated,,2024-06-02T13:16:02.000Z,post data removed,,0,0,0,996,,
212516773,https://twitter.com/SaportaReport/status/1773686553157550438,,Twitter,6871192,SaportaReport,blank_for_now,blank_for_now,"{""follower_count"":12614,""following_count"":5542,""like_count"":1615,""post_count"":30007,""views_count"":392307,""comment_count"":108,""share_count"":446}","Preparing for (40th!) Hunger Walk Run – Atlanta Community Food Bank – Mercedes-Benz Stadium Backyard – March 10, 2024 – Photos by Kelly Jordan https://t.co/gypb3FHkU5 https://t.co/1WHDMBL1Ir", ,no longer populated,,2024-03-29T12:20:02.000Z,post data removed,,2,0,0,216,,
195095713,https://twitter.com/AtlantaMagazine/status/1754657666683596867,,Twitter,14491426,Atlanta Magazine,blank_for_now,blank_for_now,"{""follower_count"":493600,""following_count"":413,""like_count"":4806,""post_count"":36311,""views_count"":2033932,""comment_count"":274,""share_count"":2177}","The new Signia hotel downtown, which overlooks Mercedes-Benz Stadium, has seven different spots for food and drink, including a sports bar, a fine-dining option, and this spring, a pool bar: https://t.co/dhW0wUHBGS", ,no longer populated,,2024-02-06T00:06:02.000Z,post data removed,,2,1,0,1579,,
237075854,https://www.facebook.com/100063575230861/posts/887352080060625,,Facebook,23824464,Atlanta Magazine,blank_for_now,blank_for_now,"{""follower_count"":86190,""following_count"":0,""like_count"":6158,""post_count"":203,""views_count"":0,""comment_count"":515,""share_count"":1080}","The new Signia hotel downtown, which overlooks Mercedes-Benz Stadium, has seven different spots for food and drink, including a sports bar, a fine-dining option, and this spring, a pool bar:", ,no longer populated,,2024-02-06T00:05:52.000Z,post data removed,,7,1,3,0,,
184020992,https://t.me/hazydays5150/356743,,Telegram,14944491,🐸 HAZY DAYS 🐸 Kekistan HQ,blank_for_now,blank_for_now,"{""follower_count"":1695,""following_count"":0,""like_count"":0,""post_count"":161307,""views_count"":4914390,""comment_count"":5,""share_count"":5}","Chick-fil-a is the nation’s largest fast food franchise focused on selling chicken sandwiches. The company’s headquarters is in College Park, Georgia. S. Truett Cathy invented a fryer in 1961 that would cook chicken as fast as a hamburger. This fryer was used in many restaurants until the first Chick-Fil-a store opened in 1967. It was founded by S. Truett Cathy (1921-2014). His parents named him Samuel after a pastor friend, and Truett in honor of the well-known Baptist evangelist George W. Truett ( a Freemason).President George W. Bush gave S. Truett Cathy the Lifetime President's Volunteer Service Award and the President's Call to Service Award. Cathy was a member in Omicron Delta Kappa, the National Leadership Honor Society. He received ΟΔΚ's highest award, the Laurel Crowned Circle Award in 2009. He also received the Norman Vincent and Ruth Stafford Peale Humanitarian award, the Horatio Alger Award, the William E. Simon Prize for Philanthropic Leadership, and the Boy Scouts of America Silver Buffalo Award. Cathy was inducted into the Junior Achievement U.S. Business Hall of Fame in 2003. He was a member of Pi Kappa Alpha and Delta Sigma Pi. In 2013, he was inducted as a Georgia Trustee, an honor bestowed by the Georgia Historical Society.Chick-Fil-a is a major donor to the Saporta Report, a Georgia globalist media think tank. Other donors include Mercedes Benz, UPS, Georgia Power, AT&T, the Coca-Cola Company, and the Arthur M. Blank Foundation.Cathy founded Winshape, Chick-Fil-a’s charitable foundation, in 1984. Since 2003, WinShape has donated over $5 million to groups including Eagle Forum, Focus on the Family, Fellowship of Christian Athletes, Family Research Council, and Exodus International.S. Truett Cathy’s son, Dan Cathy, owns the largest movie studio in America outside of Burbank. This studio near Atlanta is the primary partner for Walt Disney’s Marvel Studios. Dan Cathy has also formed a friendship/partnership with Kanye West.Chick-fil-a is a frequent partner of the Rotary Club.", ,no longer populated,,2024-01-02T17:59:30.000Z,post data removed,https://telegram-message-media-0205463676.s3.us-east-1.amazonaws.com/hazydays5150/356743/hazydays5150_356743_thumbnail_url.jpg,0,0,0,12,,
153319310,https://twitter.com/blackenterprise/status/1696520470277886020,,Twitter,10605095,Black Enterprise,blank_for_now,blank_for_now,"{""follower_count"":329851,""following_count"":9010,""like_count"":null,""post_count"":118480,""views_count"":null,""comment_count"":null,""share_count"":null}","After bringing ""A Taste Of Philly"" to the southern city in 2014, his business has only expanded since, even becoming one of the most profitable vendors at Mercedes-Benz Stadium. https://t.co/zqV7TiBQQw", ,no longer populated,,2023-08-29T13:49:34.000Z,post data removed,,37,12,0,2872,,
386874530,https://www.facebook.com/FulcoD4/posts/pfbid0ZA1s72b3umJogY9cMg3nMyzBFzVrnuSRgFWEZdheBh14gHWdJJFj8p7b1whtaUTLl,,Facebook,30245222,Fulton County Commissioner Natalie Hall-District 4,blank_for_now,blank_for_now,"{""follower_count"":2500,""following_count"":null,""like_count"":4,""post_count"":null,""views_count"":null,""comment_count"":null,""share_count"":null}","Join SHOWAbility in partnership with the Shepherd Center and myself, for an eventful Celebration Rally honoring the 33rd anniversary of the Americans with Disabilities Act (ADA)!

WHEN: Wednesday, July 26, 2023, 11 a.m. - 2 p.m.

WHERE: FRIENDSHIP HALL - Friendship Baptist Church (near Mercedes Benz Stadium)

80 Walnut Street SW, Atlanta, GA 30314

Entertainment - Vendors - Speakers - Food Trucks - Guest Artists – Music - and more!

I hope to see you there!", ,no longer populated,,2023-07-10T21:43:20.000Z,post data removed,,9,0,0,0,,
117740701,https://twitter.com/FOX5Atlanta/status/1652883116141191172,,Twitter,8100495,FOX 5 Atlanta,blank_for_now,blank_for_now,"{""follower_count"":681539,""following_count"":1666,""like_count"":62910,""post_count"":457157,""views_count"":1395002,""comment_count"":13470,""share_count"":68669}","Taylor Swift, who is performing again Sunday night at a sold-out concert inside Mercedes-Benz Stadium, has reportedly made a donation to the Atlanta Community Food Bank.  https://t.co/ks2IDsh0nY", ,no longer populated,,2023-05-01T03:50:18.000Z,post data removed,,12,2,1,1470,,
117628036,https://twitter.com/FOX5Atlanta/status/1652757280901701632,,Twitter,8100495,FOX 5 Atlanta,blank_for_now,blank_for_now,"{""follower_count"":681539,""following_count"":1666,""like_count"":62910,""post_count"":457157,""views_count"":1395002,""comment_count"":13470,""share_count"":68669}","Taylor Swift, who is performing again Sunday night at a sold-out concert inside Mercedes-Benz Stadium, has reportedly made a donation to the Atlanta Community Food Bank.  https://t.co/22TC7DO6jr", ,no longer populated,,2023-04-30T19:30:17.000Z,post data removed,,12,3,0,2519,,
117342973,https://www.facebook.com/100044630550295/posts/784171046413907,,Facebook,8104625,FOX 5 Atlanta,blank_for_now,blank_for_now,"{""follower_count"":2241686,""following_count"":0,""like_count"":1746,""post_count"":29,""views_count"":0,""comment_count"":689,""share_count"":203}","#TaylorSwift, who is performing again Sunday night at a sold-out concert inside Mercedes-Benz Stadium, has reportedly made a donation to the Atlanta Community Food Bank.", ,no longer populated,,2023-04-30T12:00:19.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQ21VNUFRPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--48b263d8e332625e182073a3df1a047367b236b7/post-8104625-117342973-thumbnail,563,21,39,0,,
117393386,https://twitter.com/FOX5Atlanta/status/1652631431183491073,,Twitter,8100495,FOX 5 Atlanta,blank_for_now,blank_for_now,"{""follower_count"":681539,""following_count"":1666,""like_count"":62910,""post_count"":457157,""views_count"":1395002,""comment_count"":13470,""share_count"":68669}","Taylor Swift, who is performing again Sunday night at a sold-out concert inside Mercedes-Benz Stadium, has reportedly made a donation to the Atlanta Community Food Bank.  https://t.co/rH89xFMjNj", ,no longer populated,,2023-04-30T11:10:12.000Z,post data removed,,15,2,0,2299,,
153265105,https://twitter.com/NeighborNews/status/1628819511515271171,,Twitter,10418336,Neighbor News Online,blank_for_now,blank_for_now,"{""follower_count"":4641,""following_count"":2924,""like_count"":null,""post_count"":30471,""views_count"":null,""comment_count"":null,""share_count"":null}",Thousands will gather in unity at The Home Depot Backyard at Mercedes-Benz Stadium for the Atlanta Community Food Bank's 39th annual Hunger Walk/Run March 12. https://t.co/3zQ1rMLHQf, ,no longer populated,,2023-02-23T18:10:08.000Z,post data removed,,0,0,0,40,,
14945775,https://www.facebook.com/groups/1338723389598423/permalink/2303324753138277,,Facebook,1381,Protect Yourself From 5G and EMF Wireless Radiation,blank_for_now,blank_for_now,"{""follower_count"":null,""following_count"":null,""like_count"":null,""post_count"":null,""views_count"":null,""comment_count"":null,""share_count"":null}",,,no longer populated,,2021-11-07T07:42:06.000Z,post data removed,,0,1,16,0,,
