PostId,PostUrl,PostEngagement,Platform,ChannelID,ChannelName,ChannelUid,ChannelUrl,ChannelEngagement,post_body_text,GoogleAudioText,VoskAudioText,EmbeddedContentText,published_at,post_data,post_media_urls,LikesCount,SharesCount,CommentsCount,ViewsCount,post_media_file,embedded_post_text,search_data
449110285,https://www.youtube.com/watch?v=yGxYN3tdnZ0,,YouTube,3674,Atlanta News First ,blank_for_now,blank_for_now,"{""follower_count"":384000,""following_count"":0,""like_count"":1724018,""post_count"":51821,""views_count"":276355472,""comment_count"":516185,""share_count"":0}","The 2025 Publix Marathon and 5K is underway in downtown Atlanta. Organizers say a record number of runners are taking part. Also, we have updated information on a deadly crash in DeKalb County. And, we have details on a food distribution event happening along Buford Highway.", ,no longer populated,,2025-03-01T16:22:28.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSzFIRVRZPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--487ede2c67bd45111e859c9c8c096ff303183889/post-3674-449110285-thumbnail,3,0,0,198,,
409731415,https://www.instagram.com/reel/DEr3BDNxxEB/,,InstagramDirect,29017393,V-103 The People's Station,blank_for_now,blank_for_now,"{""follower_count"":234218,""following_count"":903,""like_count"":79922,""post_count"":55030,""views_count"":749823,""comment_count"":4608,""share_count"":0}",Tap in with Tori @theradiodiva on some stores that are opened today: *Most Publix in the metro Atlanta and Northeast Georgia *Kroger *Walmart *whole foods *Some restaurants will attempt to open today but will have limited hours. If you know of any places open please tag them in the comments 💛, ,no longer populated,,2025-01-11T12:37:06.000Z,post data removed,,10,0,0,887,,
390195595,https://twitter.com/AtlBizChron/status/1866347169407553938,,Twitter,10183858,Atlanta Business Chronicle,blank_for_now,blank_for_now,"{""follower_count"":201799,""following_count"":23159,""like_count"":4739,""post_count"":93162,""views_count"":1882880,""comment_count"":432,""share_count"":1992}","Atlanta's newest Publix store features a variety of bars serving pizza, burritos, nachos, sushi, popcorn, coffee, beer, wine, smoothies and more. https://t.co/RWIGutn0ql", ,no longer populated,,2024-12-10T05:00:14.000Z,post data removed,,1,1,0,561,,
390195696,https://twitter.com/AtlBizChron/status/1866218815366795604,,Twitter,10183858,Atlanta Business Chronicle,blank_for_now,blank_for_now,"{""follower_count"":201799,""following_count"":23159,""like_count"":4739,""post_count"":93162,""views_count"":1882880,""comment_count"":432,""share_count"":1992}","Atlanta's newest Publix store features a variety of bars serving pizza, burritos, nachos, sushi, popcorn, coffee, beer, wine, smoothies and more. https://t.co/IgCc1WL2RZ", ,no longer populated,,2024-12-09T20:30:12.000Z,post data removed,,0,0,0,667,,
388482619,https://www.youtube.com/watch?v=zHpocXQneWM,,YouTube,7167,11Alive,blank_for_now,blank_for_now,"{""follower_count"":2270000,""following_count"":0,""like_count"":5790752,""post_count"":117014,""views_count"":1411570035,""comment_count"":2004800,""share_count"":0}","Follow our coverage as we collect cans for those in need all day long!

Can-A-Thon comes once a year, and the annual day of bringing together the community to stock food pantries and help families in need during the holiday season is a cherished tradition at 11Alive. We partner with the Salvation Army and Publix to make it happen!

Throughout today, Friday Dec. 6, we'll be stationed at locations throughout metro Atlanta to collect cans as we celebrate 42 years of giving back to the community!

FULL STORY: https://www.11alive.com/article/news/local/outreach/can-a-thon/42nd-annual-can-a-thon-11alive-salvation-army-publix/85-540e0363-3940-444b-b32b-5c69ec48d3c1

Download our 11Alive News app: https://interactive.11alive.com/appredirect/

Follow 11Alive on Social: 

Facebook: https://www.facebook.com/11Alive/ 
Twitter: https://twitter.com/11AliveNews 
Instagram: https://www.instagram.com/11Alive/ 
 
Subscribe to 11Alive for exclusive content: http://bit.ly/11AliveSubscribe  
Visit Site: https://www.11Alive.com/", ,no longer populated,,2024-12-06T19:17:13.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCUFV1Nnk4PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--f5cd5dd1a00d0f147013cdf59e66a0cef0ed8f7a/post-7167-388482619-thumbnail,16,0,0,887,,
388733710,https://www.facebook.com/11Alive/posts/pfbid02KmeB1yqU4FjdM4MFavL9wYy7S5rKYmUU1McD8E4hvVZY7gQYXjBuuxMGWb5j2BBWl,,Facebook,16547456,11Alive,blank_for_now,blank_for_now,"{""follower_count"":2041626,""following_count"":0,""like_count"":8213,""post_count"":47,""views_count"":0,""comment_count"":2067,""share_count"":406}",Follow along with our 42nd annual Can-A-Thon live stream!, ,no longer populated,,2024-12-06T13:31:41.000Z,post data removed,,6,0,0,0,,
378610412,https://www.facebook.com/wsbradio/posts/pfbid02DWcqscJbNKefYkjJ1r9aEmYjnqwcQQj5kEw3KFpeDcsrCxzTKgqvZjFw1jn82L5Rl,,Facebook,23821840,95.5 WSB,blank_for_now,blank_for_now,"{""follower_count"":92256,""following_count"":0,""like_count"":131,""post_count"":11,""views_count"":0,""comment_count"":50,""share_count"":9}","Tomorrow, November 22nd, The 95.5 WSB Triple Team Traffic hosts will be collecting donations for Atlanta Community Food Bank at Publix at Alpharetta (11800 Haynes Bridge Rd) from 9am-12noon!

We’ll be collecting:
Frozen turkeys
Boxed stuffing
Boxed mashed potatoes
Canned cranberry sauce
Canned green beans
Canned sweet potatoes
Canned corn

The first 20 people to drop off a frozen turkey will receive two tickets to Trans-Siberian Orchestra on December 15 at Gas South Arena.

*WHILE SUPPLIES LAST. Limited to first 20 people to drop off a frozen turkey. Starts 11/22/24 at 9:00 A.M. ET, ends 11/22/24 at 12:00 P.M. ET. Open to legal GA residents; 18+. Tickets subject to add’l terms and conditions; ARV: $128.00. For more info: WSBRadio.com . Sponsor: Cox Radio, LLC d/b/a 1601 West Peachtree Street NE, Atlanta, GA 30316.
 https://WSBRadio.com", ,no longer populated,,2024-11-21T22:00:13.000Z,post data removed,,0,0,0,0,,
377366408,https://www.facebook.com/wsbradio/posts/pfbid02Bdqzbkb4iH9VM4t2WE5RDLXLeM7tmAVt1xqiLuUUt227nwPpDPopfpiPaYzb4Zfkl,,Facebook,23821840,95.5 WSB,blank_for_now,blank_for_now,"{""follower_count"":92256,""following_count"":0,""like_count"":131,""post_count"":11,""views_count"":0,""comment_count"":50,""share_count"":9}","The 95.5 WSB Triple Team Traffic hosts will be collecting donations for Atlanta Community Food Bank at Publix at Alpharetta (11800 Haynes Bridge Rd) on Friday, November 22 from 9am-12noon!

We’ll be collecting:
Frozen turkeys
Boxed stuffing
Boxed mashed potatoes
Canned cranberry sauce
Canned green beans
Canned sweet potatoes
Canned corn

The first 20 people to drop off a frozen turkey will receive two tickets to Trans-Siberian Orchestra on December 15 at Gas South Arena.

*WHILE SUPPLIES LAST. Limited to first 20 people to drop off a frozen turkey. Starts 11/22/24 at 9:00 A.M. ET, ends 11/22/24 at 12:00 P.M. ET. Open to legal GA residents; 18+. Tickets subject to add’l terms and conditions; ARV: $128.00. For more info: WSBRadio.com. Sponsor: Cox Radio, LLC d/b/a 1601 West Peachtree Street NE, Atlanta, GA 30316.", ,no longer populated,,2024-11-18T18:00:04.000Z,post data removed,,0,1,0,0,,
304022969,https://www.tiktok.com/@keonpositiveenergytv/video/7408535589777149215,,TikTok,18396698,Keon Positive Energy TV,blank_for_now,blank_for_now,"{""follower_count"":85993,""following_count"":36,""like_count"":1490777,""post_count"":653,""views_count"":13877053,""comment_count"":58183,""share_count"":135678}",Grocery Prices Reach New All Time Highs #grocery #publix #kroger #food #recall #atlanta #atl #millenial #babyboomer #genx #genz #fyp #fypage #foryoupage #thetruthshallsetyoufree ," I had the vote for anybody to be Trump. What makes you pick Trump over from all the hairs? Because you know how to run a business? This is a business and I'm a Republican. I grew up and we just had to say a plenty of reasons. They say I place it into the flag. United States mayor into the Republic for which it stands. I'm not a, we ain't never been a fucking democracy. What type of job do you feel like Joe Biden and Kamala Harris have done so they've been in the office over the last four years? I can't speak with Joe, the law on work. I'm having my own bit but I didn't know. I made way more money before years Trump was in office and I did. He's last three years. You feel like your expenses have went up over the last four years? Yeah, yeah. Shit going up. I can't even go to the grocery store. That's $200 and that's all what I'm gonna do. I'm gonna put for the night. $200 might last you two weeks back in the night. I used to be a king or going with $25 a leg. Get a whole week. Where a week? There'll be a crowd being some chicken. Yeah. Some pack of noodles for you. He's got that. Yeah. $25. Oh, that's nice. I think I'll hold it.",no longer populated,,2024-08-29T12:22:03.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSnpiZGljPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--4bbcca1b90604352df845e43541215c948386953/post-18396698-304022969-thumbnail,519,27,241,9501,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTjdiZGljPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--04b5085d5bfdabbf3d76850bd433b3a5374aa5e9/oELIAQYgj1vQNA08gqeo2MCMy7MMICWdqPfI8f,
234182824,https://www.facebook.com/100064704399309/posts/871488538351285,,Facebook,1117038,Atlanta News First,blank_for_now,blank_for_now,"{""follower_count"":468692,""following_count"":0,""like_count"":1176,""post_count"":33,""views_count"":0,""comment_count"":575,""share_count"":161}","The company has reached a milestone in its efforts to help struggling farmers while also helping to feed families in need, including many in metro Atlanta.", ,no longer populated,,2024-05-15T03:30:12.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRDVac1I0PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--0b3cb9c4ae4f65656c5d582d94c8f86e46e96676/post-1117038-234182824-thumbnail,12,1,2,0,,
